ts_code,trade_date,etf_score,robust_z,score_rank
159996.SZ,2024-11-29,0.4236234101657999,0.943918493376294,0.75
159996.SZ,2024-12-02,0.2628997515372488,0.6898251155232369,0.5833333333333333
159996.SZ,2024-12-03,-0.0669241620847603,0.1608731107289222,0.25
159996.SZ,2024-12-04,0.1102792182624098,0.7173103304297516,0.75
159996.SZ,2024-12-05,-0.0408691147590819,-0.3057693594068606,-0.1666666666666666
159996.SZ,2024-12-06,-0.0885510728764017,-0.3431740428898036,-0.0833333333333333
159996.SZ,2024-12-09,-0.0253916687554817,0.2891463933767512,0.1666666666666667
159996.SZ,2024-12-10,0.2668993874030058,0.8400398669190399,0.5833333333333333
159996.SZ,2024-12-11,0.0733622740763419,0.1152418055671237,0.1666666666666667
159996.SZ,2024-12-12,-0.0100285152746714,-0.669223472662622,-0.3333333333333333
159996.SZ,2024-12-13,-0.0452160431676439,-0.1040762142751424,-0.1666666666666666
159996.SZ,2024-12-16,-0.1425691100088304,0.1820970959578448,0.1666666666666667
159996.SZ,2024-12-17,0.0048944671606293,-0.0272502154187338,0.0
159996.SZ,2024-12-18,0.165772103479962,0.877395461736609,0.75
159996.SZ,2024-12-19,0.0218571931199523,0.0714373328349569,0.1666666666666667
159996.SZ,2024-12-20,0.2664776411280983,0.9261654166499464,0.6666666666666667
159996.SZ,2024-12-23,0.0845869403129413,0.7255896246451187,0.5833333333333333
159996.SZ,2024-12-24,0.2825663826740228,1.286960419781623,1.0
159996.SZ,2024-12-25,-0.1035896138393789,-0.6262813232315411,-0.3333333333333333
159996.SZ,2024-12-26,-0.3085350954261009,-0.7438539801743698,-0.6666666666666667
159996.SZ,2024-12-27,-0.0459747525437511,0.0879105991913709,0.0833333333333332
159996.SZ,2024-12-30,-0.350515249967724,-0.3324200714618334,-0.25
159996.SZ,2024-12-31,-0.2620234453957176,-0.1021982219027457,-0.0833333333333333
159996.SZ,2025-01-02,-1.4406129357018531,-2.4788459137574206,-0.8333333333333334
159996.SZ,2025-01-03,-0.1968011895060971,-0.3404208881383159,-0.0833333333333333
159996.SZ,2025-01-06,-0.6612248438990329,-1.2277679106273671,-0.6666666666666667
159996.SZ,2025-01-07,-0.5188263204302508,-0.7620783060381852,-0.5833333333333333
159996.SZ,2025-01-08,-1.1462772684005504,-2.2936736941822597,-0.8333333333333334
159996.SZ,2025-01-09,-1.871398652270575,-3.6955513803608016,-0.9166666666666666
159996.SZ,2025-01-10,-0.8256774773142773,-3.945924500675194,-0.8333333333333334
159996.SZ,2025-01-13,0.0061035674217472,0.1202396404027287,0.1666666666666667
159996.SZ,2025-01-14,-0.3504811125687952,-1.3887213845074635,-0.6666666666666667
159996.SZ,2025-01-15,0.0771609981032155,0.3957434185233271,0.3333333333333332
159996.SZ,2025-01-16,-0.4088756916795513,-0.6397602330226583,-0.5833333333333333
159996.SZ,2025-01-17,0.0345484015942488,-0.0067815410948362,0.0
159996.SZ,2025-01-20,0.3158630848948037,0.6779214424079048,0.5833333333333333
159996.SZ,2025-01-21,-0.3719670064054591,-0.7325113642485708,-0.4166666666666666
159996.SZ,2025-01-22,-0.2028447682603299,-0.3256294589690562,-0.1666666666666666
159996.SZ,2025-01-23,0.0521464179322254,0.1591191370873091,0.25
159996.SZ,2025-01-24,-0.250819999098422,-0.6290463098555541,-0.5833333333333333
159996.SZ,2025-01-27,0.1482816796937672,0.4182233704977171,0.4166666666666667
159996.SZ,2025-02-05,0.0599859228207574,0.1016574186030958,0.0833333333333332
159996.SZ,2025-02-06,-0.3087105428071403,-1.8030044268539296,-0.75
159996.SZ,2025-02-07,-0.1615296269673465,-1.03661177003172,-0.75
159996.SZ,2025-02-10,0.042088830070542,-0.3834127655808339,-0.1666666666666666
159996.SZ,2025-02-11,-0.1584736097849576,-0.2556639298678024,-0.4166666666666666
159996.SZ,2025-02-12,0.0928853947886657,-0.2527638586149831,-0.0833333333333333
159996.SZ,2025-02-13,0.1286319469788645,-0.1599073619011088,-0.1666666666666666
159996.SZ,2025-02-14,0.3640810375441328,1.1382886113143422,0.75
159996.SZ,2025-02-17,0.2830074198082514,1.1743729421585392,0.5
159996.SZ,2025-02-18,0.325431420096901,0.8719535052517585,0.6666666666666667
159996.SZ,2025-02-19,0.1027999142501662,0.2636152072115719,0.25
159996.SZ,2025-02-20,-0.1118060656360029,-0.7274132507287194,-0.5
159996.SZ,2025-02-21,-0.062458716632744,-0.4661805425218355,-0.4166666666666666
159996.SZ,2025-02-24,-0.2364639404537015,-0.6790204202156997,-0.5
159996.SZ,2025-02-25,0.3153076643034707,0.5851367108098662,0.4166666666666667
159996.SZ,2025-02-26,-0.1873126224718381,-0.56655118940381,-0.5833333333333333
159996.SZ,2025-02-27,0.1158047548381863,0.5312641772201971,0.5
159996.SZ,2025-02-28,0.5743024596669125,1.8066268022605392,0.9166666666666669
159996.SZ,2025-03-03,1.0062165743178682,2.9421214423328412,0.9166666666666669
159996.SZ,2025-03-04,0.1747970773885676,0.7182877447597822,0.5833333333333333
159996.SZ,2025-03-05,0.1262701562157455,-0.0166356067867528,0.0
159996.SZ,2025-03-06,0.3456663029478684,0.6853053578725965,0.3333333333333332
159996.SZ,2025-03-07,0.3653238354925193,0.5180454393928315,0.3333333333333332
159996.SZ,2025-03-10,-0.5857488312606606,-3.209131709409911,-0.8333333333333334
159996.SZ,2025-03-11,0.2826162679239752,0.7814773693738664,0.5
159996.SZ,2025-03-12,0.0995199025714649,-0.3701969270942578,-0.3333333333333333
159996.SZ,2025-03-13,0.2633322374402991,0.3198436965406923,0.25
159996.SZ,2025-03-14,-0.5105513685870641,-1.860090534915681,-0.5833333333333333
159996.SZ,2025-03-17,-0.977068897538053,-2.9957622113619715,-0.9166666666666666
159996.SZ,2025-03-18,-1.837546968866097,-5.107758252102631,-0.9166666666666666
159996.SZ,2025-03-19,-1.6109972838327478,-4.635970688736919,-0.9166666666666666
159996.SZ,2025-03-20,-0.8063228572194178,-1.8993706711002132,-0.8333333333333334
159996.SZ,2025-03-21,-0.6912792723426009,-2.5744598799408394,-0.8333333333333334
159996.SZ,2025-03-24,-2.0810560049026563,-5.049340825941111,-0.9166666666666666
159996.SZ,2025-03-25,-0.2202145725457158,-0.728354051613383,-0.4166666666666666
159996.SZ,2025-03-26,-0.2425000092423651,-0.644786859908498,-0.4166666666666666
159996.SZ,2025-03-27,-0.4397297500685689,-1.4553269780379734,-0.5833333333333333
159996.SZ,2025-03-28,-0.1135273647227978,-0.089062858528011,0.0
159996.SZ,2025-03-31,-1.276407336069044,-2.8613222664815896,-0.8333333333333334
159996.SZ,2025-04-01,-0.0077368161370403,0.0229840588495468,0.1666666666666667
159996.SZ,2025-04-02,-0.436652179141474,-0.9447451793651276,-0.5833333333333333
159996.SZ,2025-04-03,-0.7083619108192301,-0.3455145988852838,-0.1666666666666666
159996.SZ,2025-04-07,-0.1748068423753929,-0.1180813832960447,-0.1666666666666666
159996.SZ,2025-04-08,0.0020148046438337,0.0624154836417619,0.1666666666666667
159996.SZ,2025-04-09,0.36598669021934,0.5963807893182691,0.5833333333333333
159996.SZ,2025-04-10,0.7076545367369016,1.0605878246681535,0.8333333333333333
159996.SZ,2025-04-11,0.3242677019991715,0.1656129446212237,0.1666666666666667
159996.SZ,2025-04-14,0.1581443986154344,0.0868903540972828,0.1666666666666667
159996.SZ,2025-04-15,0.5998782704491388,1.138242554852671,0.9166666666666669
159996.SZ,2025-04-16,-0.1254482559383758,-0.1226318410009325,-0.1666666666666666
159996.SZ,2025-04-17,0.1255595429247401,0.1647187717245049,0.3333333333333332
159996.SZ,2025-04-18,0.4173506670625857,0.6098057597803357,0.5
159996.SZ,2025-04-21,0.3125342871322147,-0.0440653670522177,-0.0833333333333333
159996.SZ,2025-04-22,0.0447733750796785,-0.0552768169210094,0.0
159996.SZ,2025-04-23,0.3727285873843199,0.1130393030717032,0.1666666666666667
159996.SZ,2025-04-24,0.0824121611223471,0.397814550101825,0.5
159996.SZ,2025-04-25,0.0954542574698345,0.0346399651743083,0.0833333333333332
159996.SZ,2025-04-28,0.2370209109467973,0.1869341707581585,0.25
159996.SZ,2025-04-29,0.4513707356527104,0.712643740090372,0.5833333333333333
159996.SZ,2025-04-30,0.5790482583532819,0.4921005498650381,0.4166666666666667
159996.SZ,2025-05-06,0.2995008199565407,-0.2926963532350962,-0.25
159996.SZ,2025-05-07,0.0657713237114251,-0.2898126221806157,-0.25
159996.SZ,2025-05-08,0.2500279146705028,0.1448924816200182,0.0833333333333332
159996.SZ,2025-05-09,0.2116370884443827,0.4114485834607105,0.3333333333333332
159996.SZ,2025-05-12,0.1452995339834564,-0.4328114905226368,-0.25
159996.SZ,2025-05-13,-0.3657093210524849,-1.0173032582297383,-0.5833333333333333
159996.SZ,2025-05-14,-0.4507263250646843,-0.9237343020634768,-0.5833333333333333
159996.SZ,2025-05-15,-0.4968160069474395,-0.7283680304212306,-0.5833333333333333
159996.SZ,2025-05-16,-0.2271235952231241,-0.3447211719926434,-0.4166666666666666
159996.SZ,2025-05-19,0.0151440450226804,0.4298243118082346,0.4166666666666667
159996.SZ,2025-05-20,0.5616276169526491,0.7557213916175982,0.5833333333333333
159996.SZ,2025-05-21,-0.7377777057187448,-1.4310513379476504,-0.6666666666666667
159996.SZ,2025-05-22,-0.1624783840679076,-0.3141370659447664,-0.3333333333333333
159996.SZ,2025-05-23,-0.0136262783132314,0.0431143203102394,0.0833333333333332
159996.SZ,2025-05-26,-0.7586674334694824,-1.1309789768748977,-0.6666666666666667
159996.SZ,2025-05-27,-0.4851272788781082,-0.957162765259466,-0.5833333333333333
159996.SZ,2025-05-28,-0.0180079180316671,-0.0456944604863609,0.0
159996.SZ,2025-05-29,-0.6165152408157054,-2.3044196776872576,-0.75
159996.SZ,2025-05-30,-0.6647131357349818,-1.3708385738952285,-0.5833333333333333
159996.SZ,2025-06-03,-0.6742582297955689,-1.27688867616001,-0.6666666666666667
159996.SZ,2025-06-04,0.2015271407881262,0.3059571680912952,0.25
159996.SZ,2025-06-05,-0.1333814692822175,-0.782357973032133,-0.5833333333333333
159996.SZ,2025-06-06,-0.2927374075547734,-0.6659853749938929,-0.4166666666666666
159996.SZ,2025-06-09,-0.6312787592153296,-1.6750987417956806,-0.75
159996.SZ,2025-06-10,-0.1663695143066066,-0.3040266043472887,-0.25
159996.SZ,2025-06-11,-0.1275215355398311,-0.5603030004220586,-0.25
159996.SZ,2025-06-12,-0.2717210655137489,-0.5410654854577527,-0.4166666666666666
159996.SZ,2025-06-13,-0.4488064064743554,-0.5439755471593372,-0.4166666666666666
159996.SZ,2025-06-16,0.1262636484736411,0.0305155123795065,0.1666666666666667
159996.SZ,2025-06-17,0.3308520433114448,0.8697269396274269,0.5833333333333333
159996.SZ,2025-06-18,0.5204115448661565,0.5445538748607563,0.6666666666666667
159996.SZ,2025-06-19,0.018980754387457,0.0317558613981753,0.0833333333333332
159996.SZ,2025-06-20,-0.5009487385261409,-0.9386888804147104,-0.5833333333333333
159996.SZ,2025-06-23,-0.5447033570244079,-0.8241673681018254,-0.5833333333333333
159996.SZ,2025-06-24,0.5097450516351321,0.6111202653332923,0.4166666666666667
159996.SZ,2025-06-25,0.4724687542728861,0.7030122974804434,0.5833333333333333
159996.SZ,2025-06-26,0.0037405567987439,-0.0676902022113303,-0.0833333333333333
159996.SZ,2025-06-27,-0.0521552666923048,-0.627235405266122,-0.5
159996.SZ,2025-06-30,0.1694613429472415,-0.0384915780555961,0.0
159996.SZ,2025-07-01,0.317390777256439,0.632863131327658,0.4166666666666667
159996.SZ,2025-07-02,0.2348646032788791,0.383869105585046,0.3333333333333332
159996.SZ,2025-07-03,0.0837995294305077,-0.189194438691461,-0.0833333333333333
159996.SZ,2025-07-04,-0.0060931510770785,-0.0996495034767489,0.0
159996.SZ,2025-07-07,-0.1729048656948315,-0.2947372329512938,-0.25
159996.SZ,2025-07-08,-0.1215205113283828,-0.3420412158096969,-0.3333333333333333
159996.SZ,2025-07-09,-0.1431113568342046,-1.148192396042012,-0.6666666666666667
159996.SZ,2025-07-10,-0.1652072916155455,-1.3818326054788297,-0.8333333333333334
159996.SZ,2025-07-11,-0.0188547981804472,-0.1296710926593196,-0.0833333333333333
159996.SZ,2025-07-14,0.2370277992020544,0.8341210755953715,0.5833333333333333
159996.SZ,2025-07-15,0.0675201005150501,0.2626877603117007,0.3333333333333332
159996.SZ,2025-07-16,0.0300724286302408,-0.0091233452760306,0.0
159996.SZ,2025-07-17,0.1829148355215905,0.5252849636289271,0.5
159996.SZ,2025-07-18,0.0151736044814251,-0.3307163522012594,0.0
159996.SZ,2025-07-21,-0.3686742290230765,-1.347328365779629,-0.9166666666666666
159996.SZ,2025-07-22,-0.2637283615904998,-1.2499181120369809,-0.8333333333333334
159996.SZ,2025-07-23,0.0492659434392888,-0.0687003417263182,-0.1666666666666666
159996.SZ,2025-07-24,-0.6515663264732003,-2.1815512057523607,-0.9166666666666666
159997.SZ,2022-07-25,,,
159997.SZ,2022-07-26,,,
159997.SZ,2022-07-27,,,
159997.SZ,2022-07-28,,,
159997.SZ,2022-07-29,,,
159997.SZ,2022-08-01,,,
159997.SZ,2022-08-02,,,
159997.SZ,2022-08-03,,,
159997.SZ,2022-08-04,,,
159997.SZ,2022-08-05,,,
159997.SZ,2022-08-08,,,
159997.SZ,2022-08-09,,,
159997.SZ,2022-08-10,,,
159997.SZ,2022-08-11,,,
159997.SZ,2022-08-12,,,
159997.SZ,2022-08-15,,,
159997.SZ,2022-08-16,,,
159997.SZ,2022-08-17,,,
159997.SZ,2022-08-18,,,
159997.SZ,2022-08-19,0.1613199261222244,0.3631326447343028,0.3043478260869565
159997.SZ,2022-08-22,0.205908534472003,0.8993942900792472,0.5652173913043479
159997.SZ,2022-08-23,0.1442564090168536,0.8398644452761315,0.6521739130434783
159997.SZ,2022-08-24,0.5849733496440688,4.729394398245309,1.0
159997.SZ,2022-08-25,0.2395163406984926,0.8671026740418832,0.7391304347826086
159997.SZ,2022-08-26,0.2097383232960795,1.4739953691867789,0.826086956521739
159997.SZ,2022-08-29,0.0389176015398788,0.1559887769695016,0.2173913043478261
159997.SZ,2022-08-30,-0.2953973332559721,-0.6004956007894842,-0.3043478260869565
159997.SZ,2022-08-31,-0.0074798699143836,0.116710660722506,0.3043478260869565
159997.SZ,2022-09-01,0.2001806215714249,0.8738137319960608,0.6521739130434783
159997.SZ,2022-09-02,-0.6716392400348449,-0.8000091939750639,-0.3913043478260869
159997.SZ,2022-09-05,0.4489309259824239,0.7555889358422531,0.6521739130434783
159997.SZ,2022-09-06,-0.0614613082730472,-0.3125670022803026,-0.1304347826086956
159997.SZ,2022-09-07,-0.7222477783284759,-1.6500874869945286,-0.9130434782608696
159997.SZ,2022-09-08,0.4931953934677143,0.6589003554693268,0.5652173913043479
159997.SZ,2022-09-09,0.0769359144408147,0.1780014696988032,0.1304347826086955
159997.SZ,2022-09-13,-0.5205443920504502,-0.6744907594765953,-0.4782608695652174
159997.SZ,2022-09-14,-0.1383262344343945,0.4794788456525404,0.2173913043478261
159997.SZ,2022-09-15,-0.2010894039749939,0.1845974624726342,0.1304347826086955
159997.SZ,2022-09-16,-0.3600812494475773,-0.614120848125669,-0.3043478260869565
159997.SZ,2022-09-19,0.0711661662563819,-0.3047807089473602,-0.1304347826086956
159997.SZ,2022-09-20,0.2721362281134171,0.5380603216873053,0.4782608695652173
159997.SZ,2022-09-21,0.3207586114693361,0.6317801289750037,0.5652173913043479
159997.SZ,2022-09-22,0.1899179945020948,0.6058267163955231,0.5652173913043479
159997.SZ,2022-09-23,-0.195714710858531,-0.1394155039720726,-0.217391304347826
159997.SZ,2022-09-26,0.266081430557843,0.590703267600299,0.3043478260869565
159997.SZ,2022-09-27,-0.0783859217690484,0.1614113161064916,0.2173913043478261
159997.SZ,2022-09-28,0.1625590102066342,0.6744907594765952,0.6521739130434783
159997.SZ,2022-09-29,-0.0023997873519899,0.0,0.0434782608695651
159997.SZ,2022-09-30,-0.0878670996231657,-0.0129497295334577,-0.0434782608695651
159997.SZ,2022-10-10,-0.1135455120880504,-0.3913561702783957,-0.3043478260869565
159997.SZ,2022-10-11,0.4644302032229834,0.3949694470313638,0.4782608695652173
159997.SZ,2022-10-12,0.360167105562342,0.5095386788167873,0.5652173913043479
159997.SZ,2022-10-13,0.605043192109649,1.356587804459951,0.5652173913043479
159997.SZ,2022-10-14,0.4929392278607163,1.1796539511031745,0.7391304347826086
159997.SZ,2022-10-17,0.2692062486247109,0.2044984651635932,0.1304347826086955
159997.SZ,2022-10-18,0.4040701631026456,0.6789091695964098,0.3913043478260869
159997.SZ,2022-10-19,0.5999744145515693,2.6172946740761933,0.826086956521739
159997.SZ,2022-10-20,0.1615005528334424,0.3418186602559028,0.3913043478260869
159997.SZ,2022-10-21,0.4246992871536394,1.2915561755448584,0.826086956521739
159997.SZ,2022-10-24,0.1633640741501768,0.3528090561798708,0.4782608695652173
159997.SZ,2022-10-25,0.2265177862768437,0.2975211735473143,0.3913043478260869
159997.SZ,2022-10-26,0.3433566265409926,0.6012273417332655,0.7391304347826086
159997.SZ,2022-10-27,-0.097560127077501,0.3381072329660734,0.2173913043478261
159997.SZ,2022-10-28,0.0030930830361018,0.3593119543231001,0.3043478260869565
159997.SZ,2022-10-31,-0.0710499423487749,-0.4911515420056398,-0.5652173913043479
159997.SZ,2022-11-01,-0.0793317695912542,-0.7802403164227047,-0.6521739130434783
159997.SZ,2022-11-02,0.0660632297796739,-0.1696928968850053,-0.0434782608695651
159997.SZ,2022-11-03,1.1957932208728277,3.2702090004699045,1.0
159997.SZ,2022-11-04,0.014626873314832,-0.1944067244804531,-0.0434782608695651
159997.SZ,2022-11-07,-0.1225681863277586,-0.653982598704337,-0.3913043478260869
159997.SZ,2022-11-08,-0.4536343264977103,-1.853315723461981,-0.6521739130434783
159997.SZ,2022-11-09,-0.4604496889707645,-1.6698304626825744,-0.6521739130434783
159997.SZ,2022-11-10,0.1794041255973844,0.3725430974081974,0.3913043478260869
159997.SZ,2022-11-11,-0.1657468805625767,-0.7072108627679436,-0.3913043478260869
159997.SZ,2022-11-14,-0.1284931387370647,-0.6883629992655758,-0.4782608695652174
159997.SZ,2022-11-15,0.5479427544899876,0.7001274165138638,0.3913043478260869
159997.SZ,2022-11-16,0.1440502302042194,-0.1501263649796962,-0.1304347826086956
159997.SZ,2022-11-17,0.2374592648380858,0.0,0.0434782608695651
159997.SZ,2022-11-18,-0.0212252839008144,-0.5596059154093239,-0.5652173913043479
159997.SZ,2022-11-21,-0.1784851106940033,-0.6744907594765952,-0.6521739130434783
159997.SZ,2022-11-22,-0.1201478991450912,-1.0581735563128438,-0.5652173913043479
159997.SZ,2022-11-23,-0.1270733767453755,-0.5481922011099092,-0.3913043478260869
159997.SZ,2022-11-24,-0.2974272921063279,-1.1363306627216314,-0.8260869565217391
159997.SZ,2022-11-25,-0.1414931686920245,-0.8950740319845344,-0.6521739130434783
159997.SZ,2022-11-28,-0.2097873142511408,-1.0670522473488524,-0.7391304347826086
159997.SZ,2022-11-29,-0.0227100898959613,-0.211428689469086,-0.1304347826086956
159997.SZ,2022-11-30,0.0310086120805303,-0.4621876260848055,-0.3913043478260869
159997.SZ,2022-12-01,0.2099385205150929,,0.3913043478260869
159997.SZ,2022-12-02,0.0521123897116239,,-0.4782608695652174
159997.SZ,2022-12-05,0.1516474964575938,,0.3043478260869565
159997.SZ,2022-12-06,0.2631219049265103,,0.2173913043478261
159997.SZ,2022-12-07,-0.0197633069875601,,-0.3913043478260869
159997.SZ,2022-12-08,-0.164205648496708,,-0.3913043478260869
159997.SZ,2022-12-09,0.0880938150483953,,0.2173913043478261
159997.SZ,2022-12-12,0.389622667415844,,0.4782608695652173
159997.SZ,2022-12-13,-0.0434345910998621,,-0.1304347826086956
159997.SZ,2022-12-14,-0.1224726274316538,,-0.4782608695652174
159997.SZ,2022-12-15,-0.0863218212518207,,-0.3043478260869565
159997.SZ,2022-12-16,-0.2931453912963311,,-0.5652173913043479
159997.SZ,2022-12-19,-0.1969202585858823,,-0.3913043478260869
159997.SZ,2022-12-20,-0.1465503225678862,,0.1304347826086955
159997.SZ,2022-12-21,-0.0341788708669957,,-0.0434782608695651
159997.SZ,2022-12-22,-0.0511502260539527,,-0.3913043478260869
159997.SZ,2022-12-23,0.0175138413360438,,-0.217391304347826
159997.SZ,2022-12-26,0.0482355657465806,,0.1304347826086955
159997.SZ,2022-12-27,-0.0752473338122796,,-0.1304347826086956
159997.SZ,2022-12-28,-0.0807670872338067,-0.0046372890529068,0.0
159997.SZ,2022-12-29,0.0312375063485548,0.1132533842269244,0.0833333333333332
159997.SZ,2022-12-30,0.267415594915244,0.6767647359094711,0.5
159997.SZ,2023-01-03,0.0249191113274438,0.1405943609945218,0.3333333333333332
159997.SZ,2023-01-04,0.2994727266886516,1.078439277334505,0.5
159997.SZ,2023-01-05,0.3539792182927744,0.7971276630640385,0.6666666666666667
159997.SZ,2023-01-06,0.4869823386276014,1.8271182174681575,0.8333333333333333
159997.SZ,2023-01-09,0.5015126338488591,1.0606181532498555,0.8333333333333333
159997.SZ,2023-01-10,0.0638195690755514,0.0107056524767907,0.0833333333333332
159997.SZ,2023-01-11,0.5827193468145508,3.1588640027110606,0.9166666666666669
159997.SZ,2023-01-12,0.5159227277628036,1.3338839690834845,0.75
159997.SZ,2023-01-13,0.536290416630571,1.3455273610736749,0.9166666666666669
159997.SZ,2023-01-16,0.2210083151924879,0.5788674863739545,0.4166666666666667
159997.SZ,2023-01-17,-0.4368341318078427,-1.5497013100403365,-0.8333333333333334
159997.SZ,2023-01-18,-0.3638150429778715,-1.4036111188221585,-0.9166666666666666
159997.SZ,2023-01-19,-0.419144915375397,-1.2347178218959167,-0.75
159997.SZ,2023-01-20,-0.2850100555434748,-1.4441096002947806,-0.9166666666666666
159997.SZ,2023-01-30,-0.6853787845137361,-1.5283491079974048,-0.9166666666666666
159997.SZ,2023-01-31,-0.1838524760666681,-0.7800850463987385,-0.6666666666666667
159997.SZ,2023-02-01,-0.0530764933455823,-0.3255204300108079,-0.3333333333333333
159997.SZ,2023-02-02,-0.2237582885270063,-1.2149294758284332,-0.5833333333333333
159997.SZ,2023-02-03,-0.4698714670256226,-1.8942202857887172,-0.9166666666666666
159997.SZ,2023-02-06,-0.2371214975758881,-1.0079802322245797,-0.75
159997.SZ,2023-02-07,-0.1184861833681781,-0.0859972759810843,0.0
159997.SZ,2023-02-08,0.2509181739638095,0.8469855664938639,0.6666666666666667
159997.SZ,2023-02-09,-1.118708267193641,-2.1197193640059213,-0.9166666666666666
159997.SZ,2023-02-10,-0.7475201698564388,-2.895303547849553,-0.9166666666666666
159997.SZ,2023-02-13,-0.2766269840159201,-0.9395641102435588,-0.5
159997.SZ,2023-02-14,-0.3500542307230477,-0.7082435243497037,-0.5
159997.SZ,2023-02-15,-1.4073649741536076,-2.9137444221189144,-0.9166666666666666
159997.SZ,2023-02-16,-0.8565169600271426,-1.990973120812072,-0.8333333333333334
159997.SZ,2023-02-17,0.0969024339266936,0.697730096992642,0.8333333333333333
159997.SZ,2023-02-20,0.0513002045212698,0.5769280439187295,0.5833333333333333
159997.SZ,2023-02-21,0.3900319764184655,1.6768288203446702,0.8333333333333333
159997.SZ,2023-02-22,0.1079019438300729,0.2644323627452425,0.4166666666666667
159997.SZ,2023-02-23,0.1117618504793523,0.1879657564613501,0.3333333333333332
159997.SZ,2023-02-24,0.2198580127203225,1.2236799858895109,0.5833333333333333
159997.SZ,2023-02-27,1.0430774444158064,2.7237658359883863,1.0
159997.SZ,2023-02-28,-0.3117488262124656,-0.7646459981755748,-0.25
159997.SZ,2023-03-01,-0.0049018731696685,0.5852846689203953,0.4166666666666667
159997.SZ,2023-03-02,0.0659362327623162,0.6944773420880902,0.5833333333333333
159997.SZ,2023-03-03,-0.0797113856554653,-0.0403359430597886,-0.0833333333333333
159997.SZ,2023-03-06,-0.29509570203818,-0.9183480050363768,-0.5
159997.SZ,2023-03-07,0.2356424991855388,0.6363302269109578,0.5
159997.SZ,2023-03-08,-0.3298244961017381,-0.7141900032173905,-0.5833333333333333
159997.SZ,2023-03-09,-0.5364475423123543,-0.9156791109964424,-0.5
159997.SZ,2023-03-10,-0.3348017530576965,-1.0208090162749457,-0.5
159997.SZ,2023-03-13,-0.5063999214767169,-0.6020353276415203,-0.25
159997.SZ,2023-03-14,-0.7766060161272268,-1.695583046900191,-0.75
159997.SZ,2023-03-15,-0.3274610228953146,-0.2374330017684604,-0.25
159997.SZ,2023-03-16,-0.2749830229792928,0.2306688228916651,0.25
159997.SZ,2023-03-17,-0.4058336238381229,-0.322667116661928,-0.0833333333333333
159997.SZ,2023-03-20,-1.3170279592547829,-2.7117439478043672,-0.8333333333333334
159997.SZ,2023-03-21,0.2247324151613169,1.061355989071565,0.75
159997.SZ,2023-03-22,-0.4553211740329946,-1.3605137606332036,-0.6666666666666667
159997.SZ,2023-03-23,-1.002115493411203,-2.76866975234271,-0.75
159997.SZ,2023-03-24,-1.5481767316906865,-6.938035383261022,-0.8333333333333334
159997.SZ,2023-03-27,-0.8717202036235309,-2.3968726622689425,-0.75
159997.SZ,2023-03-28,-0.5297796643964431,-1.7037736563311872,-0.8333333333333334
159997.SZ,2023-03-29,-0.7474584131798193,-1.774459253527332,-0.75
159997.SZ,2023-03-30,-0.5602669436898863,-2.0436834242552178,-0.75
159997.SZ,2023-03-31,-0.4649024374236822,-2.837815553200629,-0.8333333333333334
159997.SZ,2023-04-03,-0.3836998675935062,-0.9310364857396718,-0.5833333333333333
159997.SZ,2023-04-04,-0.0219700980914478,0.4285782631529679,0.25
159997.SZ,2023-04-06,-0.2381031776219896,-0.5484463442472738,-0.25
159997.SZ,2023-04-07,-0.8312982741676764,-1.187207685186073,-0.5
159997.SZ,2023-04-10,-0.7767623655701452,-2.3888063263239094,-0.75
159997.SZ,2023-04-11,-0.6571623168467222,-0.8714882098928284,-0.5833333333333333
159997.SZ,2023-04-12,-1.287761660916529,-2.014982516070216,-0.5833333333333333
159997.SZ,2023-04-13,-0.0633932069839281,0.0918534343888034,0.0833333333333332
159997.SZ,2023-04-14,-1.1125147559789978,-3.956488362869909,-0.9166666666666666
159997.SZ,2023-04-17,0.302023754779114,0.5095090706086602,0.5833333333333333
159997.SZ,2023-04-18,0.3791256240628264,1.1274545124751585,0.75
159997.SZ,2023-04-19,-0.0920050354004099,-0.2360996522191757,-0.1666666666666666
159997.SZ,2023-04-20,-0.8721851047704262,-0.5863884203561285,-0.25
159997.SZ,2023-04-21,0.4019053969101321,0.9284907610816948,0.9166666666666669
159997.SZ,2023-04-24,0.1775768416076547,1.115875984055039,0.75
159997.SZ,2023-04-25,-0.3478304225667246,-0.3187267708381239,-0.25
159997.SZ,2023-04-26,-0.3774386625809705,-0.723973843478765,-0.5
159997.SZ,2023-04-27,-0.1548765406430639,-0.2528625275953114,-0.1666666666666666
159997.SZ,2023-04-28,-0.3123709732849298,-0.4595543299224938,-0.4166666666666666
159997.SZ,2023-05-04,-0.3787063632309179,-1.4325980182810645,-0.3333333333333333
159997.SZ,2023-05-05,-0.3318401693540929,-0.9657046853935926,-0.5
159997.SZ,2023-05-08,-0.3521208743225731,-0.9754075753567842,-0.5
159997.SZ,2023-05-09,-0.3756177714123204,-1.1854696184294633,-0.6666666666666667
159997.SZ,2023-05-10,-0.2680626408411751,-0.9997771446453722,-0.4166666666666666
159997.SZ,2023-05-11,-0.2742141622809884,-0.594765084281691,-0.3333333333333333
159997.SZ,2023-05-12,-0.1894305869462585,-0.2391465634475521,-0.25
159997.SZ,2023-05-15,-0.0769054143170297,0.009917827625,0.0833333333333332
159997.SZ,2023-05-16,0.0386240388412825,0.0060908360184018,0.0833333333333332
