ts_code,trade_date,volatility_ratio,deviation_5d,prev_return,momentum_7d,volume_momentum_7d,momentum_21d,volatility_21d,bias_10d,loss_ratio
159745.SZ,2024-06-14,57.14465714285709,-0.006077940650697102,0.014598540145985384,-0.05119453924914663,-0.6135977810979165,-0.0764119601328902,0.01648229420698415,-0.021643498152384262,0.29577464788732394
159745.SZ,2024-06-17,-100.00057142857133,-0.01187904967602581,-0.01258992805755399,-0.04687499999999989,-0.6810580504231358,-0.1159420289855072,0.014457947413276183,-0.027974504249291654,0.8309859154929577
159745.SZ,2024-06-18,33.33344999999998,-0.003976861894432557,0.0036429872495447047,-0.024778761061946764,0.03144510030089687,-0.13771517996870108,0.012311891973949895,-0.02027027027027021,0.18309859154929578
159745.SZ,2024-06-19,-71.4253428571428,-0.007272727272727279,-0.00907441016333943,-0.03873239436619702,-0.3335279843753083,-0.1388012618296529,0.012319306661707871,-0.022206303724928305,0.5774647887323944
159745.SZ,2024-06-20,-81.82058181818176,-0.0197152245345015,-0.016483516483516536,-0.04618117229129648,0.810214118792898,-0.14761904761904754,0.0124889403981656,-0.031559963931469724,0.8873239436619719
159745.SZ,2024-06-21,78.57077142857136,0.003295496155254529,0.020484171322160183,-0.02491103202846978,3.407675316976153,-0.13564668769716082,0.013603931898466176,-0.008683068017366184,0.23943661971830985
159745.SZ,2024-06-24,-78.57145714285707,-0.01250459727841123,-0.02007299270072993,-0.02007299270072993,-0.25994216363607403,-0.12965964343598047,0.013181781594625862,-0.023103511006003156,0.8591549295774648
159745.SZ,2024-06-25,30.770099999999974,-0.001476559616094542,0.007448789571694592,-0.026978417266187105,0.04605194608885754,-0.11165845648604267,0.013432126262765883,-0.01187214611872157,0.2676056338028169
159745.SZ,2024-06-26,45.45383636363633,0.007751937984496089,0.009242144177449285,-0.005464480874316946,0.6603842687397095,-0.10049423393739698,0.013809951363346973,0.00018318373328446414,0.14084507042253522
159745.SZ,2024-06-27,-78.57329999999993,-0.011821204285186685,-0.020146520146520186,-0.029038112522686066,-0.4541477147179803,-0.09932659932659926,0.01373675847326592,-0.01762761659933906,0.9154929577464789
159745.SZ,2024-06-28,-40.001949999999965,-0.013011152416356888,-0.00747663551401867,-0.027472527472527486,0.3978651858342115,-0.10756302521008398,0.013663185649022093,-0.02047592695074709,0.49295774647887325
159745.SZ,2024-07-01,99.99979411764696,0.014439096630877507,0.03201506591337111,0.020484171322160183,-0.06193131282942954,-0.07118644067796598,0.0158743301570306,0.01107011070110702,0.07042253521126761
159745.SZ,2024-07-02,-71.42788571428565,0.004439511653718012,-0.009124087591240837,-0.009124087591240837,-0.5211725006426756,-0.07020547945205469,0.015853634971586667,0.0033259423503324325,0.36619718309859156
159745.SZ,2024-07-03,20.004119999999983,0.007034431691965986,0.0018416206261511192,0.013035381750465591,-0.2964049301355416,-0.05391304347826076,0.015642496296877247,0.005545286506469505,0.5633802816901409
159745.SZ,2024-07-04,-70.58879999999995,-0.014084507042253613,-0.022058823529411797,-0.01663585951940849,-0.11154239019407564,-0.09215017064846409,0.015372120661010513,-0.01572617946345967,0.9577464788732394
159745.SZ,2024-07-05,57.144399999999955,-0.008509064002959763,0.007518796992481258,-0.01831501831501836,0.09865754691105355,-0.06944444444444431,0.015301786195036735,-0.00611904320415368,0.16901408450704225
159745.SZ,2024-07-08,-109.99791999999991,-0.02052238805970151,-0.020522388059701524,-0.01869158878504673,-0.23062003515086804,-0.07079646017699104,0.0153782737924293,-0.024344917301616798,0.9014084507042254
159745.SZ,2024-07-09,-28.571249999999978,-0.01993980436418349,-0.007619047619047636,-0.01883239171374762,0.039774202838399386,-0.08274647887323927,0.015271504151057894,-0.02816638686812162,0.43661971830985913
159745.SZ,2024-07-10,-33.33242222222219,-0.015957446808510568,-0.0057581573896353655,-0.054744525547445355,-0.5455447604637704,-0.07992895204262862,0.015237979931257075,-0.028689293080817514,0.8028169014084507
159745.SZ,2024-07-11,109.09079999999993,0.007604562737642592,0.02316602316602312,-0.023941068139963217,-0.1779659481157293,-0.05693950177935947,0.01633981884425562,-0.005255255255255301,0.04225352112676056
159745.SZ,2024-07-12,50.0010833333333,0.01901140684410648,0.01132075471698113,-0.014705882352941235,1.176275098726292,-0.021897810218978075,0.015776092790784266,0.0050628164260266935,0.38028169014084506
159745.SZ,2024-07-15,-62.49759999999995,0.007207890743550883,-0.009328358208955279,-0.001879699248120259,-0.37469641009427457,-0.04496402877697847,0.015458928145655651,-0.0011286681715576466,0.8028169014084507
159745.SZ,2024-07-16,-42.859285714285676,-0.0011350737797957717,-0.005649717514124353,-0.014925373134328401,-0.598517794324322,-0.03825136612021862,0.015296225212194493,-0.003961516694963197,0.704225352112676
159745.SZ,2024-07-17,57.14468571428567,0.007140172867343152,0.015151515151515138,0.020952380952381056,0.02429589092666773,-0.02722323049001818,0.01569973446188497,0.012658227848101129,0.5070422535211268
159745.SZ,2024-07-18,29.999919999999975,0.00936329588014982,0.005597014925373234,0.03454894433781197,-0.019609939609697702,-0.012820512820512886,0.015658021220033378,0.01698113207547171,0.676056338028169
159745.SZ,2024-07-19,-87.49991249999992,-0.002250562640660333,-0.012987012987012991,0.027027027027026973,0.39713055384676443,-0.009310986964618295,0.015497302820520514,0.004531722054380584,0.4788732394366197
159745.SZ,2024-07-22,-62.49669999999994,-0.010142749812171226,-0.009398496240601517,-0.005660377358490565,-0.32669573029249177,-0.038321167883211715,0.014848794534305307,-0.005285013212533078,
159745.SZ,2024-07-23,-58.33450833333328,-0.020346646571213114,-0.013282732447817858,-0.02985074626865669,-0.6664587978966066,-0.03165735567970207,0.01449977374049969,-0.01831225221823661,0.8309859154929577
159745.SZ,2024-07-24,-87.50299999999993,-0.02508551881413909,-0.013461538461538525,-0.03389830508474578,0.03284217542065382,-0.05175600739371533,0.014577263827574793,-0.03061224489795917,0.7746478873239436
159745.SZ,2024-07-25,27.27294545454543,-0.010736196319018499,0.005847953216374213,-0.022727272727272707,0.6656781190344703,-0.05494505494505497,0.014459757635227765,-0.022356953391436004,0.14084507042253522
159745.SZ,2024-07-26,27.272945454545432,2.139158043593751e-16,0.005813953488372103,-0.03171641791044777,-0.010143138682420338,-0.029906542056074792,0.013985540881741582,-0.013495533168599116,0.1267605633802817
159745.SZ,2024-07-29,-75.00198749999993,-0.0061991476172025975,-0.011560693641618491,-0.048237476808905444,-0.44978105161697746,-0.03389830508474578,0.014102868828426962,-0.021552546252145675,0.4647887323943662
159745.SZ,2024-07-30,14.283385714285702,-0.0019417475728153205,0.0019493177387914784,-0.03383458646616544,-0.03786397672912378,-0.06204379562043805,0.011875625678839444,-0.017020462803595367,0.16901408450704225
159745.SZ,2024-07-31,93.33211999999992,0.019305019305019322,0.027237354085603238,0.00189753320683117,0.58608058772971,-0.027624309392265234,0.013477507812668718,0.011300517142309934,0.07042253521126761
159745.SZ,2024-08-01,-66.66879999999995,0.0023130300693910756,-0.015151515151515138,0.0,0.4181176655390002,-0.044117647058823595,0.013789337417259254,-0.00038446751249515183,0.5492957746478874
159745.SZ,2024-08-02,-100.00342857142849,-0.008887171561051097,-0.013461538461538525,0.0,-0.13436283276915673,-0.0357142857142857,0.013284144758980562,-0.010225737989581268,0.8732394366197183
159745.SZ,2024-08-05,-41.668424999999964,-0.016647309330236258,-0.00974658869395717,-0.015503875968992276,0.05463353443797292,-0.052238805970149294,0.013222670999642697,-0.016266460108442998,0.8450704225352113
159745.SZ,2024-08-06,87.50299999999991,-0.003482972136222956,0.013779527559055094,-0.0077071290944122905,-0.17084035659032148,-0.01904761904761909,0.012997738528887479,-0.001744524132583857,0.08450704225352113
159745.SZ,2024-08-07,-33.3290833333333,-0.0015570260801868877,-0.003883495145631022,0.0,0.03658762189896203,-0.015355086372360827,0.012925618262068457,-0.005621244427214602,0.5633802816901409
159745.SZ,2024-08-08,61.54026923076918,0.013618677042801569,0.015594541910331383,0.013618677042801508,0.6822763067199349,0.005791505791505891,0.013337598756871676,0.0089078233927187,0.19718309859154928
159745.SZ,2024-08-09,0.0,0.010473235065942513,0.0,-0.013257575757575801,-0.18107140231519825,-0.016981132075471694,0.01227244874967315,0.008517228029423072,0.5352112676056338
159745.SZ,2024-08-12,-81.81594545454539,-0.008520526723470314,-0.017274472168905985,-0.015384615384615441,0.0931715254517893,-0.04477611940298509,0.012451972246828185,-0.008712487899322476,0.8169014084507042
159745.SZ,2024-08-13,-12.49919999999999,-0.00892164468580304,-0.001953125,-0.003898635477582846,0.049269067397000654,-0.03766478342749535,0.012341586680953651,-0.010073614877954247,0.2535211267605634
159745.SZ,2024-08-14,-20.000539999999983,-0.011266511266511318,-0.003913894324853229,0.0019685039370078705,-0.10392740523299715,-0.03598484848484851,0.012319986271755706,-0.010305269298074998,0.704225352112676
159745.SZ,2024-08-15,19.998609999999985,-0.0035101404056162707,0.003929273084479323,-0.007766990291262155,0.39659998939197005,-0.04664179104477617,0.011785576740001462,-0.004674717569146997,0.36619718309859156
159745.SZ,2024-08-16,-77.7798777777777,-0.010600706713781057,-0.013698630136986356,-0.01754385964912286,0.5380970418339028,-0.06493506493506496,0.01189844520493493,-0.016585365853658444,0.9154929577464789
159745.SZ,2024-08-19,-62.50229999999995,-0.015390686661404734,-0.009920634920634885,-0.042226487523992384,-0.43316865133339766,-0.06203007518796999,0.011789683291415835,-0.024628616106333177,0.6056338028169014
159745.SZ,2024-08-20,-78.57111428571422,-0.028275587415372342,-0.022044088176352727,-0.06333973128598858,0.0580481917840161,-0.07400379506641375,0.012439030876944965,-0.04106897229318122,0.9014084507042254
159745.SZ,2024-08-21,-66.66622222222216,-0.029790660225442904,-0.012295081967213073,-0.05859375,-0.28975327212764246,-0.07307692307692315,0.012402328304478313,-0.047054171609331834,0.6619718309859155
159745.SZ,2024-08-22,-63.6371454545454,-0.029820261437908502,-0.014522821576763545,-0.07045009784735823,0.2782071854673738,-0.07407407407407418,0.012446886269189404,-0.05227454110135675,0.9014084507042254
159745.SZ,2024-08-23,89.99824999999991,-0.0032948929159802107,0.0189473684210526,-0.04911591355599221,0.07671953126294917,-0.06201550387596899,0.013245834249149562,-0.027135678391959715,0.4647887323943662
159745.SZ,2024-08-26,49.99719999999996,0.009515928837401839,0.008264462809917328,-0.045009784735812186,0.04174551901004819,-0.05973025048169567,0.013337478041114539,-0.01434053726519894,0.19718309859154928
159745.SZ,2024-08-27,-77.77635555555548,-0.0020746887966806146,-0.014344262295082011,-0.045634920634920695,-0.017122776774022408,-0.062378167641325644,0.013441860986746474,-0.02255639097744372,0.676056338028169
159745.SZ,2024-08-28,-89.99990999999991,-0.016666666666666684,-0.018711018711018768,-0.054108216432865786,0.6862018998550958,-0.08171206225680938,0.01381422133369303,-0.03357903357903374,0.4507042253521127
159745.SZ,2024-08-29,49.99895999999995,-0.007077435470441214,0.010593220338983134,-0.02254098360655743,-0.03471926475449627,-0.09659090909090917,0.012332822216781733,-0.016494845360824757,0.2112676056338028
159745.SZ,2024-08-30,42.85674642857139,0.01578728707935188,0.02515723270440251,0.014522821576763434,1.7239585508093587,-0.059615384615384626,0.013695055510927054,0.011375387797311282,0.08450704225352113
159745.SZ,2024-09-02,-116.6672499999999,-0.007936507936507875,-0.02862985685071573,0.0,0.4182263366203798,-0.07407407407407418,0.01465030867672448,-0.012679276657659519,0.8591549295774648
159745.SZ,2024-09-03,11.10972222222221,-0.0037672666387609218,0.002105263157894832,-0.016528925619834767,0.3616990357881642,-0.06299212598425208,0.014628165290175483,-0.008126693061054532,0.29577464788732394
159745.SZ,2024-09-04,-66.66644444444438,-0.015500628403854248,-0.012605042016806789,-0.03688524590163933,-0.31936819794472837,-0.0873786407766991,0.014243717857870404,-0.018174221850846127,0.7746478873239436
159745.SZ,2024-09-05,100.00257142857133,-0.0008378718056137652,0.014893617021276562,-0.008316008316008316,-0.09323683601881116,-0.07017543859649134,0.014844433013137535,-0.003967425349759893,0.08450704225352113
159745.SZ,2024-09-06,-77.77749999999993,-0.007601351351351335,-0.014675052410901501,-0.004237288135593209,-0.11725389095770078,-0.09788867562380044,0.01437471632459331,-0.01570680628272264,0.8309859154929577
159745.SZ,2024-09-09,-99.9971999999999,-0.013994910941475583,-0.010638297872340274,-0.0251572327044024,-0.11528410686132651,-0.1074856046065259,0.014384730981346135,-0.021464646464646322,0.5211267605633803
159745.SZ,2024-09-10,-41.66787499999997,-0.017933390264730804,-0.010752688172043001,-0.059304703476482534,-0.5514407287378023,-0.1015625,0.014182295973460931,-0.027689706193193712,0.49295774647887325
159745.SZ,2024-09-11,0.0,-0.013722126929674134,0.0,-0.03157894736842093,-0.4595311861234336,-0.09980430528375728,0.0142095930526338,-0.0252172070353889,0.6901408450704225
159745.SZ,2024-09-12,0.0,-0.006479481641468569,0.0,-0.03361344537815114,-0.5598179159820931,-0.09626719056974453,0.014248761826316018,-0.021692896639727746,0.4788732394366197
159745.SZ,2024-09-13,-50.00199999999996,-0.009126466753585477,-0.008695652173913104,-0.029787234042553123,-0.2562884587511365,-0.10763209393346373,0.014131804878689183,-0.02334547012208186,0.7464788732394366
159745.SZ,2024-09-18,27.272945454545436,1.209393273012153e-16,0.006578947368421018,-0.037735849056603654,-0.12039684142284757,-0.0892857142857143,0.01422265058261216,-0.013539651837524001,0.6338028169014085
159745.SZ,2024-09-19,52.941600000000136,0.016066000868432517,0.019607843137254832,-0.004255319148936065,0.17471190248367097,-0.06212424849699394,0.015078038897814769,0.007534983853606155,0.04225352112676056
159745.SZ,2024-09-20,-28.574742857142834,0.00909484625378948,-0.004273504273504258,0.0021505376344086446,0.3712437446600756,-0.04508196721311464,0.014437387648245838,0.004093945270415886,0.8732394366197183
159745.SZ,2024-09-23,12.500450000000077,0.008203799654576792,0.0021459227467810482,0.01521739130434785,-0.17718505355307035,-0.03112033195020736,0.014270208196858106,0.00842150723385893,0.4507042253521127
159745.SZ,2024-09-24,111.11227222222213,0.037494674051981265,0.042826552462526646,0.05869565217391304,1.3131397743930835,0.025263157894736876,0.016883101759812683,0.04776247848537005,0.0
159745.SZ,2024-09-25,49.99968124999996,0.038606798153587855,0.01642710472279263,0.07608695652173902,1.6587978974762865,0.022727272727272707,0.016760069433307673,0.05814450619923044,0.1267605633802817
159745.SZ,2024-09-26,96.15374999999992,0.10772357723577246,0.101010101010101,0.19517543859649122,3.0434512999955707,0.11680327868852469,0.027495345281645697,0.14423682553012815,0.0
159745.SZ,2024-09-27,47.61872619047627,0.1039468542399373,0.0366972477064218,0.23093681917211306,3.9118069945447624,0.17463617463617465,0.02789537852806921,0.16064092029580923,0.0
159745.SZ,2024-09-30,154.05412162162145,0.14591009579955794,0.10088495575221246,0.329059829059829,3.345677481845339,0.31779661016949157,0.03375202151786504,0.23658051689860835,0.0
159745.SZ,2024-10-08,3.8462326923076886,0.09709078163336839,0.006430868167202508,0.3433476394849784,4.768676359511814,0.31236897274633124,0.03378366620969478,0.20384615384615407,0.08450704225352113
159745.SZ,2024-10-09,-117.02071063829776,-0.02526459542505999,-0.08785942492012788,0.2226980728051391,7.748966355056087,0.16768916155419222,0.040228753909354556,0.07492469879518063,0.9577464788732394
159745.SZ,2024-10-10,24.32460000000005,-0.021592442645074282,0.015761821366024442,0.19096509240246395,0.7263312789926208,0.2210526315789474,0.03935543491121522,0.06932153392330377,0.28169014084507044
159745.SZ,2024-10-11,-63.158947368421366,-0.04280417930569614,-0.020689655172413834,0.14747474747474731,2.4428882943014587,0.19327731092436973,0.03990271586205179,0.02786825913861739,0.8873239436619719
159745.SZ,2024-10-14,118.51845925925915,0.018675721561969456,0.05633802816901423,0.10091743119266039,1.2616415997546255,0.27659574468085113,0.040844549553079736,0.060257996112387385,0.04225352112676056
159745.SZ,2024-10-15,-21.2118181818182,0.008605851979345963,-0.023333333333333317,0.03716814159292037,-0.5356341857446039,0.22851153039832273,0.04157673935815815,0.017714484195901332,0.7464788732394366
159745.SZ,2024-10-16,70.58887058823522,0.03600543478260888,0.04095563139931735,-0.019292604501607746,-0.0031822935327956436,0.2978723404255319,0.04165420554410195,0.03865145581474534,0.09859154929577464
159745.SZ,2024-10-17,-68.57097142857137,-0.006779661016949346,-0.03934426229508203,-0.06389776357827481,0.2931181713939075,0.2602150537634407,0.04293071640193771,-0.00913087588772398,0.8873239436619719
159745.SZ,2024-10-18,17.240524137931015,-0.006054490413723592,0.008532423208191142,0.035026269702276736,-0.28208386315203704,0.284782608695652,0.042626232880157225,-0.005050505050505055,0.09859154929577464
159745.SZ,2024-10-21,11.110799999999989,-0.000337154416722822,0.0033840947546530664,0.022413793103448265,0.33174413953805093,0.28913043478260847,0.04258156951691808,0.003214346134325855,0.5211267605633803
159745.SZ,2024-10-22,58.822111764705824,0.010727455581629354,0.01686340640809436,0.06161971830985924,-0.6994287403790471,0.3108695652173912,0.04248268238528813,0.024116847826086942,0.15492957746478872
159745.SZ,2024-10-23,24.99937499999998,0.01711983887210471,0.004975124378109541,0.010000000000000009,-0.7656669718060863,0.32894736842105265,0.04222434478246864,0.023130170521695165,0.19718309859154928
159745.SZ,2024-10-24,-92.30778461538452,-0.0056913290927351175,-0.01980198019801982,0.013651877133105783,0.14004465621863016,0.2941176470588234,0.04285859918386612,0.0005053057099546539,0.6901408450704225
159745.SZ,2024-10-25,83.33489999999992,0.013311148086522475,0.025252525252525304,-0.0016393442622950616,-0.7583738654939708,0.3012820512820511,0.04291834916944451,0.01873536299765806,0.04225352112676056
159745.SZ,2024-10-28,104.76249999999989,0.03680578376602033,0.03612479474548436,0.07679180887372028,-0.6221109515956864,0.35407725321888406,0.04298789340321934,0.05009152937260778,0.04225352112676056
159745.SZ,2024-10-29,-69.5663782608695,0.006546644844517191,-0.02535657686212367,0.040609137055837685,-0.5534172423677133,0.316916488222698,0.04382297667684048,0.018549188473004286,0.9014084507042254
159745.SZ,2024-10-30,34.99964999999997,0.012699446434386242,0.011382113821138296,0.04890387858347389,-0.5680299796816657,0.2772073921971252,0.0433267196838587,0.028099173553719034,0.2535211267605634
159745.SZ,2024-10-31,83.3341777777777,0.02280025690430313,0.02411575562700974,0.056384742951907096,-0.07466599045420319,0.28686868686868694,0.04339309738704162,0.04409113260121297,0.11267605633802817
159745.SZ,2024-11-01,-57.141933333333284,-0.0015974440894568705,-0.01883830455259028,0.031353135313531455,0.5007120549140056,0.14678899082568808,0.038881496276972835,0.018744906275468733,0.8169014084507042
159745.SZ,2024-11-04,11.1111111111111,0.0016000000000000014,0.0016000000000000458,0.05387205387205385,-0.31488296451181974,0.10796460176991163,0.03830293209763035,0.014915693904020729,0.30985915492957744
159745.SZ,2024-11-05,66.66552222222217,0.013341804320203245,0.019169329073482455,0.04761904761904767,1.2221665066083398,0.025723472668810254,0.03172341003119104,0.0285345800419151,0.07042253521126761
159745.SZ,2024-11-06,33.334318518518494,0.019539867633154687,0.014106583072100332,0.02535657686212356,0.08836903881200264,0.033546325878594185,0.03182472232353137,0.036194746957078715,0.352112676056338
159745.SZ,2024-11-07,67.74089999999994,0.04244694132334582,0.032457496136012454,0.08617886178861789,0.7129564868683254,0.16987740805604212,0.024904344932186726,0.0572966128521686,0.08450704225352113
159745.SZ,2024-11-08,-59.99975999999995,0.006503561474140572,-0.026946107784431184,0.045016077170418,0.8193131073443254,0.12068965517241392,0.025943191823701587,0.022173297688315774,0.8169014084507042
159745.SZ,2024-11-11,-66.66833333333327,-0.010785824345146388,-0.012307692307692353,0.007849293563579218,0.8691291709327993,0.13028169014084523,0.025577828299102504,0.007849293563579284,0.4507042253521127
159745.SZ,2024-11-12,-42.105063157894705,-0.02190681888306077,-0.012461059190031154,0.014399999999999968,0.20859404375114488,0.05666666666666664,0.023116894923004522,-0.007669431835968094,0.8169014084507042
159745.SZ,2024-11-13,-7.690907692307686,-0.019212891230244927,-0.001577287066246047,0.011182108626198062,-0.28186299028625783,0.08020477815699656,0.022358334407064445,-0.010937499999999838,0.5633802816901409
159745.SZ,2024-11-14,-49.99908749999996,-0.018530150753768893,-0.012638230647709303,-0.020376175548589393,-0.5839395485094966,0.024590163934426146,0.020932617570444685,-0.02160300563556674,0.9154929577464789
159745.SZ,2024-11-15,-70.58823529411758,-0.026056561804893675,-0.019199999999999995,-0.05255023183925811,0.09991543970825334,0.04607508532423221,0.01937755051752676,-0.03858218318695117,0.8873239436619719
159745.SZ,2024-11-18,-22.22124999999998,-0.02215799614643551,-0.006525285481239762,-0.08832335329341323,-0.5419054318918552,0.030456852791878264,0.0194149481144915,-0.04230224878125497,0.7746478873239436
159745.SZ,2024-11-19,6.666519999999995,-0.012944983818770238,0.0016420361247948545,-0.06153846153846154,-0.529346523813014,0.02866779089376048,0.01941070337980811,-0.036487126836202824,0.18309859154929578
159745.SZ,2024-11-20,46.15353846153842,0.002277904328018153,0.009836065573770592,-0.04049844236760125,-0.5247083475487828,0.021558872305140975,0.019192409187402105,-0.02222222222222224,0.14084507042253522
159745.SZ,2024-11-21,-37.49899999999997,0.0013067624959164047,-0.004870129870129913,-0.03312302839116721,-0.5664850549222633,0.011551155115511635,0.019215582015532015,-0.01841473178542827,0.43661971830985913
159745.SZ,2024-11-22,-84.99857999999992,-0.021024967148488706,-0.02773246329526924,-0.058451816745655694,0.03737947561652244,0.0033670033670034627,0.019710658567335743,-0.037312227426910045,0.971830985915493
159745.SZ,2024-11-25,83.33569999999992,-0.0036172311739559025,0.016778523489932917,-0.030399999999999983,-0.044506803871882994,-0.0049261083743842304,0.019256749998833405,-0.015434606011372793,0.16901408450704225
159745.SZ,2024-11-26,-62.50132499999994,-0.008905013192612254,-0.008250825082508295,-0.019575856443719397,-0.7535935127232168,-0.04754358161648187,0.017436327168290737,-0.01829467494282912,0.647887323943662
159745.SZ,2024-11-27,36.84129999999997,0.005291005291005259,0.011647254575707144,-0.0016420361247947435,-0.34207716607988325,-0.011382113821138184,0.01683562832567397,-0.0027882565195998603,0.2112676056338028
159745.SZ,2024-11-28,24.99639999999998,0.009599470374048374,0.00328947368421062,0.0,-0.16203761820241747,-0.019292604501607746,0.016643736737695883,0.0029595527786912593,0.323943661971831
159745.SZ,2024-11-29,29.999799999999976,0.008887425938117302,0.004918032786885185,-0.004870129870129913,-0.112937259727386,-0.03767660910518056,0.015707966586290298,0.00789214074317663,0.30985915492957744
159745.SZ,2024-12-02,83.33224166666659,0.019639934533551572,0.01631321370309946,0.01631321370309946,0.5881340115400286,-0.0031999999999999806,0.01566428646486508,0.021981627296587872,0.1267605633802817
159745.SZ,2024-12-03,22.220333333333315,0.014939915556999186,0.0032102728731941976,0.04865771812080544,0.1304031033584856,-0.0015974440894568342,0.015676630648483843,0.022745868106692702,0.28169014084507044
159745.SZ,2024-12-04,-71.42857142857137,-0.003564484769928857,-0.016000000000000014,0.014851485148514865,-0.16525942253518433,-0.036050156739811934,0.015407223177641705,0.006546644844517191,0.9295774647887324
159745.SZ,2024-12-05,24.999749999999977,-0.0025864856126738534,0.003252032520325132,0.0266222961730449,0.4670049364138513,-0.04636785162287482,0.015030221795955473,0.009159306509650066,0.22535211267605634
159745.SZ,2024-12-06,72.72747272727267,0.006441223832528186,0.01296596434359798,0.027960526315789602,1.4339208141335726,-0.06437125748503003,0.013286922639771185,0.0174181995767541,0.1267605633802817
159745.SZ,2024-12-09,-33.3333333333333,0.0019329896907216153,-0.0048000000000000265,0.01967213114754096,-0.4520498948514172,-0.043076923076923124,0.012126022891282236,0.009904205228121257,0.5070422535211268
159745.SZ,2024-12-10,31.818127272727246,0.011904761904761843,0.0112540192926045,0.02610114192495927,1.0135428911555193,-0.02024922118380068,0.012216664583220313,0.016647809924034227,0.4647887323943662
159745.SZ,2024-12-11,50.00025833333329,0.015025575447570274,0.009538950715421324,0.019261637239165408,-0.5322039228668377,0.001577287066246047,0.012118797847817976,0.021886063727068004,0.16901408450704225
159745.SZ,2024-12-12,75.00143749999994,0.024382520582647376,0.018897637795275646,0.03520000000000012,0.245632438244076,0.02211690363349139,0.012778936757543756,0.03503439449688055,0.14084507042253522
159745.SZ,2024-12-13,-120.00124666666656,-0.00537634408602144,-0.02782071097372496,0.02276422764227637,-0.0503046682144791,0.006399999999999961,0.013970206221835988,0.0036700175522579865,0.8591549295774648
159745.SZ,2024-12-16,-72.22317777777772,-0.024081115335868174,-0.020667726550079535,-0.0016207455429497752,0.308819574313717,0.004893964110929794,0.014076419890260445,-0.015974440894568703,0.6901408450704225
159745.SZ,2024-12-17,-100.00049230769221,-0.03674121405750802,-0.02110389610389607,-0.03520000000000001,-0.419683529379256,-0.009852216748768461,0.014773512846074486,-0.03334402051939713,0.9014084507042254
159745.SZ,2024-12-18,28.573585714285684,-0.024193548387096794,0.0033167495854062867,-0.027331189710610992,-0.07840831359421796,-0.008196721311475419,0.014789410251795048,-0.028580603725112456,0.4788732394366197
159745.SZ,2024-12-19,-42.85992857142853,-0.01472995090016368,-0.0049586776859503745,-0.04292527821939596,-0.4879563134261624,-0.022727272727272707,0.014634646168135944,-0.031063898277804577,0.7183098591549296
159745.SZ,2024-12-20,-66.67149999999994,-0.01124338624338629,-0.006644518272425293,-0.05826771653543317,0.6974301090867918,-0.024469820554649302,0.014663253651489652,-0.03330100226317501,0.49295774647887325
159745.SZ,2024-12-23,-46.15179999999996,-0.013333333333333346,-0.010033444816053505,-0.08500772797527056,-0.2541071844208239,-0.006711409395973145,0.013518456246417686,-0.03833658219623142,0.8591549295774648
159745.SZ,2024-12-24,100.00063999999992,0.0036678892964321103,0.016891891891891886,-0.04292527821939596,-0.042521469621240815,-0.0066006600660065695,0.013525610180384215,-0.017784304127916498,0.22535211267605634
159745.SZ,2024-12-25,-18.180399999999985,0.002004008016032029,-0.0033222591362126463,-0.025974025974025983,-0.41084530420183063,-0.0016638935108153063,0.013421797374637385,-0.01542500820479172,0.8873239436619719
159745.SZ,2024-12-26,-58.33499999999995,-0.006700167504187426,-0.011666666666666714,-0.016583747927031545,-0.46824640734094325,-0.024671052631578982,0.013374944809174335,-0.01821192052980134,0.5352112676056338
159745.SZ,2024-12-27,41.66813333333329,0.0016750418760469027,0.008431703204047292,-0.011570247933884281,0.6099401811463592,-0.01967213114754096,0.013505820610760066,-0.004826094192045288,0.1267605633802817
159745.SZ,2024-12-30,-50.00027499999996,-0.0056913290927351175,-0.006688963210702337,-0.013289036544850474,-0.36863973646420045,-0.030995106035889064,0.013495102090168841,-0.007850342408551925,0.8169014084507042
159745.SZ,2024-12-31,-66.66659999999993,-0.01650387335803306,-0.01683501683501687,-0.02341137123745818,-0.05137932903365672,-0.06260032102728741,0.013254760041872496,-0.02144772117962472,0.8591549295774648
159745.SZ,2025-01-02,-41.17543529411761,-0.02070604209097079,-0.011986301369863006,-0.02533783783783783,-0.21592847097167056,-0.07680000000000009,0.013314047111678112,-0.028619528619528645,0.8591549295774648
159745.SZ,2025-01-03,-52.380609523809746,-0.030489893799246198,-0.01906412478336228,-0.0598006644518273,0.6510378298804602,-0.07967479674796751,0.013471293118404516,-0.04132791327913294,0.9014084507042254
159745.SZ,2025-01-06,-9.092018181818265,-0.02113652113652112,-0.0017667844522968323,-0.05833333333333335,0.15622842403530024,-0.08427876823338742,0.013383056100759185,-0.037642650315108356,0.4507042253521127
159745.SZ,2025-01-07,50.002500000000644,-0.005592450192240442,0.0070796460176991705,-0.04047217537942671,-0.109613832958669,-0.08960000000000012,0.013065665737282307,-0.027017783857729016,0.16901408450704225
159745.SZ,2025-01-08,-15.38488461538473,-0.0031645569620251638,-0.0035149384885764245,-0.05183946488294322,-0.2495944625368799,-0.08842443729903549,0.01306660220022056,-0.02460003440564249,0.704225352112676
159745.SZ,2025-01-09,-22.220100000000254,-0.0024717514124294984,-0.003527336860670194,-0.04882154882154888,-0.047945070791819644,-0.10174880763116068,0.01257472767187327,-0.022152994115610995,0.4788732394366197
